"Date.Lodged","National","Ashburton District","Auckland","Buller District","Carterton District","Central Hawkes Bay District","Central Otago District","Christchurch","Clutha District","Dunedin","Far North District","Franklin District","Gisborne District","Gore District","Grey District","Hamilton","Hastings District","Hauraki District","Horowhenua District","Hurunui District","Invercargill","Kaikoura District","Kaipara District","Kapiti Coast District","Kawerau District","Lower Hutt","Mackenzie District","Manawatu District","Manukau","Marlborough District","Masterton District","Matamata-Piako District","Napier","Nelson","New Plymouth District","North Shore","Opotiki District","Otorohanga District","Palmerston North","Papakura District","Porirua","Queenstown-Lakes District","Rangitikei District","Rodney District","Rotorua District","Ruapehu District","Selwyn District","South Taranaki District","South Waikato District","South Wairarapa District","Southland District","Stratford District","Tararua District","Tasman District","Taupo District","Tauranga District","Thames-Coromandel District","Timaru District","Upper Hutt","Waikato District","Waimakariri District","Waimate District","Waipa District","Wairoa District","Waitakere","Waitaki District","Waitomo District","Wanganui District","Wellington","Western Bay Of Plenty District","Westland District","Whakatane District","Whangarei District"
"1993-01-01",189.570877965059,131.785327164763,240.988910158707,113.700867873657,116.100987861259,NA,120.159562400774,181.511346116081,101.396785197019,175.641225091134,157.787262803252,187.884930818433,140.773162702203,103.922864216509,126.260766030462,166.314634896267,152.313539271189,129.69077226311,139.053912781235,114.26803951336,111.359392803198,106.116441747827,107.871114580958,175.163747220367,135.004451788929,187.049125347896,NA,142.191748865674,233.875519824094,151.725815701232,127.372884365914,129.687069743871,157.386572666199,175.441325118961,156.700555495435,246.789677620668,126.904771207748,NA,197.058511429349,195.919643330547,199.688151206914,210.813384887245,108.141315040303,173.682731809531,152.104567817523,103.987725889985,176.427282480227,134.459440168692,125.741641096188,123.528860087873,130.936773170563,106.484481851805,106.804560950714,165.341876804839,149.746883413806,176.739557794638,157.428432647817,123.86711145267,187.308755151064,143.046814504515,167.086201305006,NA,151.768337953247,102.097369443216,202.434024581693,117.87284436318,104.145111007402,144.157278568618,234.86268759081,141.902011856432,NA,140.623914224242,144.594894016871
"1993-02-01",193.407835580009,111.870812357012,246.946557519061,99.946039997895,120.243103628155,113.025762074868,118.663214526645,188.832027948733,93.1977931758509,205.30576580125,148.212599009011,172.559176294219,142.778925896473,112.072402479679,127.403207905536,163.704398742612,158.229143469288,134.702359876701,134.858606020915,NA,119.765541958958,NA,112.358862553836,182.777973161411,129.026318317514,196.237090907437,NA,144.812931517934,215.893395890137,144.563163774567,119.47385172898,129.848335841215,164.050826201801,173.988031304037,149.687528731477,251.160639665296,NA,NA,189.935363047489,191.332002778922,205.110836104803,196.495549326078,111.803556770528,185.665268304407,160.098656879296,101.40688934907,173.40841229767,121.693575624475,117.504697841484,123.764502204117,88.5627372021645,99.2004937672286,110.09672236321,160.491797672714,155.704328226672,170.312981017435,162.003192449698,126.188622289584,192.283332064536,142.319409880743,169.582984833774,93.5915227342965,162.483670129611,128.154938251497,209.622188897802,102.998327491503,107.286366209244,130.112328582664,236.183261931542,152.436759634292,NA,149.5048800106,146.193446231795
"1993-03-01",196.706994081285,123.566476087994,239.185611737064,104.531269616272,108.529509598606,128.489214942287,118.450494480481,190.290701240203,116.157622925334,225.942544284182,134.2516038842,168.365763157333,139.029526901686,97.4377120225108,128.314669626092,169.384006265973,158.367901628468,134.435668322618,134.985585201398,84.5100801731253,112.314813867481,112.676598942516,118.05891264094,167.627815043479,138.81825233835,198.101591557039,NA,150.249564439052,219.155787708909,145.502944384019,128.308375723614,129.210045060862,161.500696259092,169.655581262612,169.446221082528,242.094465438964,120.678507119042,NA,210.426116111596,215.620047140633,207.683634781028,187.114689646336,121.797769747459,197.439026295779,153.049683110915,108.911108190952,191.759703750452,150.192690953076,127.007504032019,117.345029644514,76.829109190298,109.08506661968,116.055410146222,156.600637306442,151.406318812041,179.327082609487,139.416812296266,116.502051894327,175.666442350684,132.560972890353,159.264300331725,NA,154.498177719358,100.6335804216,207.58012338283,98.7644909098031,97.7520151729388,137.65282771041,241.149908973034,157.667655351798,138.176110874092,142.883006705664,145.322872455411
"1993-04-01",193.221987067126,140.236745506126,240.375661231852,108.629621019911,121.892915227788,124.002557153485,130.224260575264,181.030468693237,98.667952863495,198.715812093425,144.353636048656,178.428933225609,146.20562116501,95.8231048671204,138.418929649866,164.83842535316,160.812527418171,139.134489541836,136.626271269255,111.624311104682,112.970891343992,125.076120323595,130.611029164408,169.459831503674,139.647703162285,198.29451131966,80.6928289710293,138.114634893908,209.574350175436,146.888738071986,150.435479250144,136.769543647678,158.998172864847,179.2562099867,159.548931721977,255.468349359421,123.077086801154,NA,206.508475309477,196.866267988826,204.8534899984,199.613276584338,114.217731423391,185.186363838599,150.554762473568,102.698590663768,140.446994955728,130.659416401231,124.38203153405,104.671165265518,99.7491857815686,108.200285612595,104.397331355443,165.309811551288,154.785462688604,174.756476698007,138.14953823176,119.972432792236,187.233119463485,122.903357473543,155.690305788039,101.917271531492,154.448619442105,100.164921730939,206.392522479997,101.169451361097,110.947650819341,137.649571680129,229.349712416636,154.959277452791,127.390943397569,165.859696465131,141.519106247197
"1993-05-01",194.354644816584,142.651917108898,253.825845302124,95.0697809477839,103.031268568183,124.689609631175,127.806967164545,184.089985887497,97.7998686434914,177.629968463076,140.169263063695,175.821896785033,142.0952658066,102.535705435148,131.624203005958,172.954254826427,164.643632134745,127.259181015499,137.302015252451,130.83502219726,118.92094157179,121.473426044082,110.337496059399,177.619971751698,129.327003693522,194.174919155705,NA,154.256116735301,220.585132993368,154.748473164735,128.765408980576,128.226625557621,168.294229147908,175.764640605508,161.261009026051,254.566537129078,119.681265459241,NA,185.214508032582,194.612683938977,185.666800248006,196.548808901013,116.28487199095,199.300333389378,150.22856788353,105.812060788659,226.046922814689,119.816581805527,118.950392003129,131.321850480664,98.3827538532664,101.866675299602,125.553978375169,188.308780665191,157.739873379236,175.628995306705,142.704827680948,120.119269958883,167.236253000678,137.147676428397,157.278349048818,90.9068876965152,158.105590418884,114.89614282472,212.427247385666,99.8518929459751,102.042658040325,134.8581694693,255.082593968644,145.419691915684,NA,146.809982081917,144.107324192449
"1993-06-01",191.90069518585,115.969863557372,244.443873321098,119.537719874699,121.245328480202,129.789542922793,122.341721564358,183.895827469011,97.3727909683603,167.383891996349,138.744833804975,176.621068520944,140.216664312722,100.074888111787,123.093477570574,166.707892467105,158.253006714485,134.215970835076,144.490655439583,131.577104677553,122.302554189295,NA,123.595709359141,170.625625515243,120.770794437315,195.291570248072,79.423141100955,145.266830251789,215.250274073112,145.796324983648,126.838375826736,129.245132109258,165.746099499176,180.969863163186,156.848196783868,244.484338086154,115.178043551515,NA,185.773777730184,205.643031748911,198.925209256895,193.796399780779,126.271578591036,190.295470058446,152.31820841163,114.485551893436,185.689977706514,130.811336651396,131.793139315964,107.861201269919,78.1059049677918,113.583832938518,122.824495577431,175.283644707852,157.234997817096,175.09872310529,138.390823539873,124.684050095133,182.992509073196,177.929716094685,163.346163009964,NA,159.749833701944,104.332697816336,211.209813801841,115.084497844723,97.3605385939322,140.246215519767,244.876136256993,147.730180059013,NA,146.720265891596,145.803900339032
"1993-07-01",194.892061583399,150.722729537554,257.188596427838,109.703800103649,117.047799396231,126.210392025869,122.077910523931,183.616871710043,96.1026319078712,173.043118331931,143.771306777243,186.146230060123,144.422425967,105.06179416977,133.534263245568,166.959286216465,159.950698466461,119.019957391244,134.096015298402,102.71666472544,121.75185423211,138.143988760791,111.795212506262,165.16378440865,144.335191205002,200.874739237063,NA,152.719270559893,225.692636631395,146.592252864257,129.208495922136,124.424490955921,162.691649945815,177.926597616196,155.040669324064,254.753314883324,116.558041642565,NA,182.737251140615,208.393174907872,203.277960568809,205.35925576119,117.561025599081,191.034425703182,152.348449890233,106.43671728106,169.107613216168,116.328209837869,118.777806465545,116.204156489541,93.5243722362022,97.4345847406191,114.090119211409,146.831167886257,148.847205571043,177.732875852622,140.453235968743,118.271332586093,188.742205699477,140.599557919082,159.628743127334,NA,153.268903107214,114.913378707756,208.164387785793,107.432939642114,92.8604254451019,133.991350241806,238.722235686638,147.913556368755,125.719366235931,153.312276391525,138.730133570071
"1993-08-01",192.873104156058,125.81709662979,251.338155056892,101.603063430283,118.682636552741,150.239405365944,125.257264988009,178.749721701926,94.1622943007261,163.591860743689,136.558593425773,172.426497847584,149.201886477725,108.515637484752,134.258552521734,166.794578162919,164.436019182829,136.635820034513,140.212466050918,107.182379430976,120.594326833609,132.379689688557,119.852179452673,167.076864790887,137.369476204887,196.158238551259,76.662816820557,148.78776575154,228.821919930502,152.336667121239,120.414601523999,133.797725165119,166.009237710552,172.686169528021,166.514908774086,253.189739840183,NA,106.045843963406,181.485665786552,201.336977921796,190.370278263052,246.753115503072,117.906452663276,187.310735277108,154.770042529467,111.687866976754,163.34377650108,132.3345121926,124.229476063938,117.572611957123,82.4406427851423,110.895239359508,116.225529343388,176.551455743897,146.867783987647,178.267010963414,140.025237009386,130.702723907812,177.161463709863,130.782015740905,156.545526224995,112.453130136412,157.955179020195,109.607019698664,213.350488414553,114.300789262942,99.8148638413138,135.068543094344,239.596729852746,144.498911698791,157.929340296494,154.978293850852,148.453671570611
"1993-09-01",194.627845463219,126.839212783431,255.765621039027,81.4903695725612,116.469043352304,130.31252242745,129.12488294272,183.252386556389,102.620326908042,174.814861453328,136.339188856719,171.101254383185,143.015039270315,105.423462096854,123.304374351744,167.834279638018,165.513645894409,133.212046001298,134.273473133761,NA,123.288301630789,141.418485135914,156.570733063662,170.231694023071,121.584567517321,187.901457465896,79.2669251565972,165.621917362971,226.277365122372,145.038767135947,125.252123163868,123.217692963816,171.638857210693,171.820094390326,158.370769428133,254.74160597592,123.671539102046,NA,175.420659954546,209.324041979704,202.611435330826,229.450431748159,114.326061083167,196.137334070998,158.665173338885,109.851179925935,182.338508667083,140.624396340986,119.350160539075,133.250046732863,109.516469120087,110.379820130876,116.116666192996,168.843043715116,156.629148647498,174.010980683479,149.248619441126,122.311974885028,158.973420997518,128.404102713764,162.642400245696,NA,159.156826448428,115.349902416127,208.050373390406,108.11811389261,110.684423023336,130.768968528898,242.645486119969,154.759675895093,133.498439670398,160.355792183312,141.958313427628
"1993-10-01",198.391300197834,122.106668621608,255.920523510382,107.815171495605,125.527921432262,108.994584056787,131.148202740244,184.135071322381,110.022687036304,212.264468906848,136.251874392695,178.473170416665,153.78006923521,110.2810278847,132.001200007003,176.097671519256,164.048761625541,132.423291950721,143.059747083513,86.7786614038572,119.742426023543,NA,121.838164765007,162.311973248796,136.97405826261,188.353794923689,NA,156.978714219567,225.641105823817,147.917872634134,128.025755808484,127.416963508731,163.939370407294,173.397563794314,154.781447732198,251.264277188507,120.606810230845,NA,191.121010574596,209.568992687426,188.870557732655,208.091718531279,117.627249219567,186.668990653006,156.530993817702,117.867992049595,129.488737440332,120.948046333053,125.351789839419,121.22500383353,103.72855877773,107.405840393518,111.133678070132,161.032754668335,182.958062401093,176.402126606644,145.640235247668,126.693224718773,185.69241175699,134.729134777688,157.184542851579,NA,152.144323777463,111.806195305656,215.964572678904,103.372290454482,NA,138.101590194838,240.083009508639,147.584332940568,139.742505085964,154.515770474162,145.914463395846
"1993-11-01",197.166655651339,123.786646842765,245.320820183728,111.685896589062,120.522046417609,131.15181297018,136.50086328621,182.456106349507,129.479148337208,203.689770653817,142.776715908148,188.421434718087,142.763380805336,98.4146547955244,145.846883582214,178.372031250542,162.038405087453,133.713947235156,131.201722802417,127.865291248065,127.336100506996,106.31910962151,125.231680786824,164.39781832687,133.985476392935,199.70692063368,81.858680678632,147.418679407258,226.148132824059,151.079590849364,121.611509489235,135.554465078059,171.247894733297,177.533618901894,160.220928759461,258.906536710983,123.642609527252,135.677701122524,196.182974975301,205.857350207181,187.665372566862,223.308450898956,125.490284601393,195.114065629473,155.663855114708,112.234604564765,181.937495308091,135.675921002252,125.236413316156,123.540831438489,109.39920505285,103.523325718352,112.020193384734,163.917845881759,145.91722739671,181.82718249298,148.902344826837,128.525405522075,199.752942611039,142.075753384889,161.082556580081,NA,154.642040644437,121.429956297445,212.29115171889,116.36938792838,117.402658112973,140.250576193351,230.947938500745,146.875397167961,NA,146.778314679997,152.312104028493
"1993-12-01",202.309818994528,127.532952252455,262.270249708653,123.232884321592,124.325247366347,124.792051415146,137.648755114007,185.923141214495,101.590205410908,196.750343215054,142.434292378949,192.822815985153,169.381837344469,110.189160296001,134.068843974902,178.256047738482,164.892544622368,142.689853061984,136.992037029598,NA,128.062556185743,NA,135.701425201403,176.186217314917,154.696719115736,215.083116336042,NA,162.068681418292,227.658278488303,155.436800884955,127.788028408836,133.483879215264,166.484924259389,174.18086036725,161.226752903677,256.945301782113,150.553627408124,NA,199.055960640656,203.202332925867,219.828049416474,240.106187028361,132.632403111924,199.085444685575,153.388629508681,125.586086383867,128.159832281812,142.027340592185,115.098738364716,140.961702473667,158.153329052036,109.49332486129,121.500062976803,167.938595490651,158.843595192557,177.804680131937,148.268132204659,119.878324177996,184.94421615309,148.659330531134,159.66282913512,101.607872251636,156.379871508519,NA,220.506168495141,124.622692624677,124.040118146543,128.47677539222,243.894125208428,165.190007650346,146.827352089409,148.900578588198,149.864538633907
"1994-01-01",202.201328134557,141.510892988801,260.431105897011,98.5865342911866,NA,120.742145612016,128.793714023693,190.170967997705,93.6372681834597,198.977305551542,143.519911020739,175.565052673649,147.830895789896,132.989079284647,133.071946767549,176.924732212354,161.716461828485,135.593951990618,138.282879150131,105.852828774117,125.859548380178,107.57351378866,120.279320791682,173.810855685727,128.411163426212,185.018817451277,NA,154.917728661056,233.427703946316,151.529166745139,121.037320861412,131.960701478515,164.970054298023,176.94772730263,164.064556323327,268.982279206118,NA,NA,198.351878238848,219.962473300119,195.036535841423,197.53592189417,116.858510623298,202.973599133965,155.899447846689,109.553491841901,178.795497187107,139.586410911209,127.8467059925,124.412221598028,NA,116.070481117432,108.653347008595,161.84558818909,150.878934119314,184.55011741902,144.155704245772,127.747711263657,173.563917549964,138.631067480233,162.436213103601,NA,163.037602552716,96.4284194117494,214.286549391077,112.813176112072,108.889588974891,143.163282825757,250.007895701466,149.892923012548,NA,167.251879522581,157.263539362135
"1994-02-01",201.480225935809,117.260062504787,257.670066006602,111.200135153249,120.998861547711,121.689711203494,134.786794994947,191.947299915389,100.409079625488,201.297032516296,147.606349407225,166.280167220118,147.242876914507,109.363620834166,135.881895053393,170.146469496799,162.854132170852,138.856712890129,134.660207340206,99.9274017499992,121.473611661423,120.413710243129,119.283545685243,173.546150355552,132.098427832545,221.455047727634,NA,166.382452388873,244.486499608877,149.121413376835,131.971236037638,134.79552940543,175.599032166492,178.385232729026,166.828894169186,255.806409894139,123.213202115709,NA,208.164063573239,208.728687229263,203.389325240152,212.870959575116,128.854002091694,199.979087050415,160.665777839587,107.659445266447,192.667030592454,119.818732825544,119.823846983877,126.844966602501,93.2817459384311,101.487375364383,129.264943644874,166.697134566097,149.647313841575,180.948552927781,148.433626560545,133.736356367557,177.477669446551,142.221028830916,162.840846318414,NA,159.30436746253,103.859147347217,205.740070558823,113.390779630692,NA,138.21798444496,246.987186740687,155.487565244366,146.901589840464,168.339835023376,143.220001135802
"1994-03-01",206.523158272899,126.569159246042,272.52860317714,103.905485477433,124.916222917604,122.200248059519,127.620555160626,196.006543690749,103.166636728023,213.056062727791,139.356477713644,177.320974113664,147.05068263085,116.264504005573,137.336302897198,177.055197809248,165.958585633963,138.211706503186,147.115652448077,113.041748462382,126.957845106203,NA,131.996669772955,166.332563884019,124.252098427026,196.967298735721,62.975056368221,151.737092100129,235.306907877912,150.311136047359,128.551938133782,139.423314918496,166.022675883244,181.713999216073,159.41933751862,269.564896034189,136.914542988364,NA,214.503045240005,201.491638739771,209.281699434103,235.956939755134,115.351070289012,196.130092089333,151.574949582343,120.933981524764,213.569940713115,131.387506221455,128.31738095762,132.035890949019,104.389997290977,108.538496841313,114.433545514978,177.224978659883,153.876398700969,178.277084448381,137.902174422904,135.520093784689,195.34018756445,137.505074769484,174.360213380301,NA,158.151658133373,99.8413570299738,223.082241800579,117.184562488812,125.044528043305,134.084108391993,252.818673092691,162.305488214602,148.759661596938,157.932081014894,155.170248944615
"1994-04-01",204.675533455929,124.396121931845,266.844074725228,110.297492225264,121.985717606208,128.960066806756,126.71946216038,193.34412116437,112.42185474218,199.959767148062,152.586925778379,189.992531117828,155.455192008669,116.777921127639,136.122670509442,174.858646387213,168.975480479902,131.954439877043,131.369238585929,NA,132.852389563199,NA,117.54846454693,162.927136637776,132.297980535949,195.319397827169,NA,150.007636382435,241.893281330729,153.285535014561,125.709714087519,137.209527945837,167.261229586559,174.053252194142,159.778990787003,260.939121844671,NA,133.574582845479,210.41691842313,210.257988553456,195.184341731137,226.737695920056,122.798103739579,204.835192708103,156.912561066787,106.644751904815,171.050823675532,135.607317497201,113.25378166235,126.152719970976,118.461494395642,105.797727172334,116.145882965345,189.331087214248,155.037910327626,186.435900454701,145.319369909799,126.350873713264,197.349302804019,127.200093200775,164.861145725172,106.355129963387,151.678344360413,NA,220.016091041056,122.144136697571,85.8739928998812,130.943879312095,260.397434534847,150.904982754893,146.223106179787,159.012025691171,151.096583491142
"1994-05-01",204.429567419967,122.730915314191,268.41360070742,119.310065971531,119.071055356986,129.164687529219,130.567476120631,185.758267059081,102.571281712069,196.751520097853,143.81436065056,179.340415460409,156.21783700226,114.620685923463,129.873953665042,179.617570028581,167.952920958867,136.513399531901,135.661425453495,122.411404378112,129.843923497634,NA,120.101788856428,170.725201036145,131.140941991389,200.194193540025,NA,159.28058677236,236.774892479199,146.287766237239,127.010536433531,134.171078455722,169.708264342652,173.850433049507,160.047081216647,271.667306670148,129.945278521037,NA,195.337735441729,209.079486737034,211.69524930691,231.110863403781,126.123824051194,204.922023029664,159.862797697655,126.158072617409,175.355275981835,137.47841341867,125.650315784326,125.444244101218,92.4566073043096,115.538952111156,111.396857982038,167.17624614281,169.690480207817,180.588204340207,132.917288402718,122.722407562306,187.002330253106,134.276489707679,164.641219897265,104.699262066538,159.36417751837,108.343285759757,220.39668290322,124.145328232908,110.537281064754,136.864192615522,242.679667542842,149.99328203605,106.113019531783,165.520814238087,152.789037786532
"1994-06-01",204.302061001947,128.551635526656,271.936657587024,126.455947650733,126.576816952625,133.207169255365,143.617526016215,188.197014179988,104.604455208608,179.134176943684,151.756150551202,183.909833867015,153.887598610994,119.652426840468,134.475196110425,184.001831694272,166.532580162898,128.878064375441,148.626196109758,113.905271163628,127.88906487724,130.776089459777,123.620508061939,165.621274325934,138.598914895429,201.146120580702,91.2852844339886,152.941308138376,249.725751768917,150.635356056597,128.315156833568,141.125698512205,172.06883849646,181.797133139895,162.983509052579,270.815041633947,111.512436479845,NA,187.401233735064,207.983769480673,199.17521542024,215.108234059141,127.697538044307,211.095055151951,164.596099400171,129.15675655004,168.860309324972,141.295785136447,129.371787554272,120.032817727405,101.068578961161,117.386302891075,127.886446681977,166.458181766345,154.456058291424,186.799825732954,152.592376235977,131.306221056055,186.474974541109,136.957513976882,153.163205744702,NA,160.434564637026,111.246766285127,221.953121683826,111.754110299823,103.641826092849,133.469247792974,246.170062942588,158.928083098592,NA,152.642375439677,151.615839260143
"1994-07-01",205.62410811098,130.985824053672,280.170322646255,121.867528536028,125.416286440001,138.809007237121,135.936211390796,191.965067579821,116.318303629953,173.639148852543,141.738863881476,174.034758941723,157.675347179809,107.317079209411,137.876022791044,176.644830604133,169.682054418929,140.122401069645,143.746094752491,NA,130.948617066277,135.548145063242,124.351627949207,181.417299610877,136.457262971041,206.252150572533,68.8989979574981,220.317299879395,241.094265332447,159.149085133386,131.625938731146,131.1148641795,170.101309709401,177.918171482359,177.429626682457,284.292806769995,NA,NA,186.616257985724,211.455147214453,192.789293080501,230.653606819672,124.138754461778,202.340935094994,161.335306576097,138.061649428498,142.421378447256,133.662803563924,134.834386255134,NA,102.813373876601,119.541107836524,112.547473620724,159.736183357006,161.160676681149,182.86869619767,150.49194535344,126.750543564007,190.345172038331,143.782501931724,154.851241688889,111.769316930435,160.88558910486,98.5807515713892,218.06569680474,107.660814520505,117.026617361685,139.872862725774,252.748294575043,159.070262575002,132.338386348533,151.543729344532,152.352841283357
"1994-08-01",204.831995835337,140.835090448853,271.349132552594,129.107420480266,115.61217396409,135.001082753181,128.883305407971,184.958799602104,104.287705916019,170.507569636589,154.569493855631,185.564550407803,151.375884879907,114.579073923058,128.121531710709,181.350551073755,161.258877544089,140.128321443023,135.937364245219,87.5352764700737,135.620907327442,NA,117.2595352548,177.927263120666,130.430645711344,201.05007661204,103.025753018819,149.086380812365,241.147944616998,152.860934148388,129.373407871909,139.392235058322,169.770212670265,178.666748820697,161.101311631791,271.625001823211,120.326594208036,124.577043958809,185.853561734939,207.75890327797,201.804224098092,233.467894949777,122.740541519284,209.360100803671,163.434839615127,118.039381828729,174.993750736971,140.003210899159,131.395445574199,122.092013779077,105.251268347071,109.578295095555,113.105347573082,164.046027333354,157.830389759217,181.571286208451,152.104220963188,123.141999433004,171.263095483809,151.98529723709,161.816212211586,NA,162.099850190964,112.50769811153,223.867452485995,118.186701022234,122.65112238016,138.324671409851,251.394797727465,147.236105601248,116.196150106801,152.742611446384,155.849850625911
"1994-09-01",208.184444967238,132.408455689996,281.471318601566,115.210895409279,125.694758460984,131.477266784655,133.607604659727,184.947081337762,103.381623030417,173.424092745385,143.369039971163,180.473907742092,153.060310619063,112.263696946553,130.600883452454,180.139312194011,168.587249384125,138.988652627551,139.841795777215,112.666280406161,136.541570827493,118.918313911487,132.228847788353,177.78235184348,129.958423634858,203.919942819942,NA,155.660444256596,244.610843665865,150.215204241291,127.745396812407,145.073098733162,174.490270218429,185.266295014128,167.679289284952,276.018592899665,128.110791337986,NA,181.607452065652,226.244706611874,213.869199672226,237.170029283972,120.534370758052,208.99910123689,161.210721610615,106.791091623157,162.744855454149,137.176577513086,117.621618861615,130.347995644853,118.380669657239,104.991659550368,122.425060606363,170.402603208939,154.548798925004,191.523789804838,142.66666385216,124.174506714355,186.567515831118,129.918268713994,157.957024086513,102.695310703941,161.609704064321,119.01306942136,220.243048846611,119.752129911149,121.151174733584,138.299097478653,262.302920568035,152.599707219814,149.915973243409,160.190543428265,155.086489756338
"1994-10-01",209.924672149005,133.637720581412,292.680505505929,118.311801461796,123.169478117522,127.141494525197,128.996596284449,190.708407077408,101.923970356882,237.695956535183,145.188981030483,210.358636253717,150.689487097871,115.685233751897,144.797053758187,179.166979671731,165.226664873801,137.391003983181,140.777524989187,131.538083720063,133.047326336735,120.337089925831,136.75794651414,177.094455547084,151.523655762118,199.7343641925,83.5907189243714,150.687542742829,240.818594470327,157.158742162945,124.792554010026,139.820975393112,166.943268654764,176.44573086592,167.31329091266,276.868920571021,NA,NA,193.535489470324,215.123956023718,200.271918857489,241.411829164779,125.18939262818,215.453817389671,163.631188013324,124.140309285327,172.611402959737,139.486290871134,131.048533931676,107.519513134754,114.385471061403,94.1930889446352,117.972018915089,164.819345330017,159.584807880161,181.149124554254,143.079270905509,133.148737197869,170.586200062615,134.600487817758,165.941884571024,98.4975704066136,160.394749743808,110.041868967664,226.245223515887,112.945774244999,118.96282599486,139.252037607209,255.968347313862,150.601779816272,NA,165.193177073407,158.765674131369
"1994-11-01",211.432577476087,118.554199331163,283.561003108472,126.705715661264,126.288150296228,129.91788342968,130.064613603622,194.536323958303,100.455709433045,202.029416436626,150.928077697266,189.684132504364,160.438706454031,120.629554293739,140.779696121834,186.517479736383,168.18546852275,135.820114400011,134.988817507391,137.368592736514,138.462605933008,NA,104.53324734452,184.832700111421,132.996345489657,208.618003156792,NA,160.582004675251,255.44479518068,152.362579091957,125.228397612282,131.489636398223,178.489254186344,185.975607269345,173.901744895354,282.796934259094,NA,NA,195.168276567818,217.506604635088,210.217894214117,248.468353975154,128.113641469704,243.404560495291,161.194764493251,113.128348418258,194.997494435914,135.814474547255,133.728204914353,111.91814458679,128.699907145364,109.447543861036,128.095456178686,178.253519386749,153.595608496348,185.153717504665,145.336878393705,121.9394797958,173.625730187517,132.245664903858,177.284112967558,128.951851757758,162.855715346348,111.740345725834,231.324482637402,118.86263763628,113.198103291868,135.59799737875,264.306290912718,167.020996359646,185.412631433532,153.506432482225,162.667300918862
"1994-12-01",215.708161048697,129.988130609854,299.967469998768,148.277062497817,127.96117175568,118.061272433358,134.709990050134,196.837912113058,104.785745064211,189.108296260971,157.717939206482,196.971567553673,158.449227294004,107.622522948484,146.557726361671,190.030383353269,169.633134481362,138.945568861182,153.776716703458,133.044190134793,137.288688041997,NA,108.07194591875,171.404205519058,151.874810368784,207.50706358653,86.2945590188317,169.007849141666,258.60878929211,158.97660596218,130.697210322041,136.957810268192,171.447420839949,173.572576170461,158.635822040866,291.279603320438,NA,134.595923113999,192.333348437199,217.354283659137,196.871678513464,234.073039829908,125.237199168125,219.766232355297,165.663324963645,104.514935740975,138.370763967221,138.321395069151,150.564442870142,122.954050923315,106.686692057675,111.444855086665,116.913432323725,172.987846833419,144.569990823711,186.11595213309,161.101839706455,135.860203292676,197.227461619871,132.899096082767,165.414397296751,108.763588207309,172.919991834364,118.46616068529,232.711251410013,109.484821978755,114.908576824737,134.638956444302,250.890409487873,165.821214880491,134.163547320156,158.700170097262,158.031699872682
